"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"200",5000,"INATESSO PIZZA BAR CASANO","28","WEST STREET",10004,"Pizza/Italian","28, WEST STREET, New York, NY",-74.0171921,40.7061155
"201",5001,"THE KEG ROOM","53","WEST   36 STREET",10018,"Irish","53, WEST   36 STREET, New York, NY",-73.9858948,40.7508381
"202",5002,"NEW WONG ASIAN FOOD","1217","1ST AVE",10065,"Chinese","1217, 1ST AVE, New York, NY",-73.9592414,40.7639737
"203",5003,"MENDY'S","109","EAST   42 STREET",10017,"Jewish/Kosher","109, EAST   42 STREET, New York, NY",-73.9762995,40.7520617
"204",5004,"MURPHY'S LAW","417","EAST   70 STREET",10021,"Irish","417, EAST   70 STREET, New York, NY",-73.9556697,40.7661695
"205",5005,"CALIENTE CAB CO","61","7 AVENUE SOUTH",10014,"Mexican","61, 7 AVENUE SOUTH, New York, NY",-74.003548,40.7318202
"206",5006,"COOPER'S CRAFT & KITCHEN","87","2 AVENUE",10003,"American","87, 2 AVENUE, New York, NY",-73.989202,40.72705
"207",5007,"ORAMEN","579","AVENUE OF THE AMERICAS",10011,"Japanese","579, AVENUE OF THE AMERICAS, New York, NY",-73.995973,40.7390084
"208",5008,"FINANCIER PATISSERIE","983","1 AVENUE",10022,"French","983, 1 AVENUE, New York, NY",-73.9646618,40.7563665
"209",5009,"MASTRO'S STEAKHOUSE","1285","AVENUE OF THE AMERICAS",10019,"Steak","1285, AVENUE OF THE AMERICAS, New York, NY",-73.9799683,40.7609645
"210",5010,"GENA'S GRILL","210","1 AVENUE",10009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","210, 1 AVENUE, New York, NY",-73.98298,40.7303313
"211",5011,"STARBUCKS","330","MADISON AVENUE",10017,"Caf̩/Coffee/Tea","330, MADISON AVENUE, New York, NY",-73.9794042,40.7533284
"212",5012,"CHELSEA BELL","260","W 26TH ST",10001,"American","260, W 26TH ST, New York, NY",-73.9967074,40.7468602
"213",5013,"DUNKIN' DONUTS","1873","2 AVENUE",10029,"Donuts","1873, 2 AVENUE, New York, NY",-73.9470725,40.7847716
"214",5014,"MR. FONG'S","40","MARKET ST",10002,"American","40, MARKET ST, New York, NY",-73.994113,40.71244
"215",5015,"FINESTRA","1370","YORK AVENUE",10021,"Italian","1370, YORK AVENUE, New York, NY",-73.9528696,40.7675092
"216",5016,"MOLLY'S","287","3 AVENUE",10010,"Irish","287, 3 AVENUE, New York, NY",-73.9832095,40.7382398
"217",5017,"LEE CHUNG CAFE","82","MADISON STREET",10002,"Chinese","82, MADISON STREET, New York, NY",-73.9963402,40.7120302
"218",5018,"CLOCK WORK","21","ESSEX STREET",10002,"American","21, ESSEX STREET, New York, NY",-73.9900742,40.7153806
"219",5019,"CARACAS AREPA /TO GO","91","EAST    7 STREET",10009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","91, EAST    7 STREET, New York, NY",-73.9854223,40.7269655
"220",5020,"WENDY'S","3939","BROADWAY",10032,"American","3939, BROADWAY, New York, NY",-73.9415434,40.8391424
"221",5021,"129 GOURMET DELI & GROCERY","129","E 45TH ST",10017,"American","129, E 45TH ST, New York, NY",-73.9742848,40.7533859
"222",5022,"BLACK ROCK CAFE","51","WEST   52 STREET",10019,"American","51, WEST   52 STREET, New York, NY",-73.9787406,40.7611474
"223",5023,"THAILAND CAFE","95","2ND AVE",10003,"Thai","95, 2ND AVE, New York, NY",NA,NA
"224",5024,"STARBUCKS","220","EAST   42 STREET",10017,"Caf̩/Coffee/Tea","220, EAST   42 STREET, New York, NY",-73.9732203,40.7498855
"225",5025,"TASTY DUMPLING","42","MULBERRY ST",10013,"Chinese","42, MULBERRY ST, New York, NY",-73.999508,40.7149512
"226",5026,"FRESCO 57","881","10 AVENUE",10019,"American","881, 10 AVENUE, New York, NY",-73.9886043,40.7695531
"227",5027,"DUNKIN' DONUTS, BASKIN ROBBINS","1225","1 AVENUE",10065,"Donuts","1225, 1 AVENUE, New York, NY",-73.958923,40.7642486
"228",5028,"SOCIETY BILLARDS AND BAR","10","EAST   21 STREET",10010,"American","10, EAST   21 STREET, New York, NY",-73.9900818,40.7398848
"229",5029,"CAGEN","414","EAST 9 STREET",10009,"Japanese","414, EAST 9 STREET, New York, NY",-73.9842655,40.7277338
"230",5030,"DERA RESTAURANT","103","LEXINGTON AVE",10016,"Indian","103, LEXINGTON AVE, New York, NY",NA,NA
"231",5031,"BREAD & BUTTER","419","PARK AVE S",10016,"American","419, PARK AVE S, New York, NY",-73.9833014,40.7436572
"232",5032,"CANARD INC","503","WEST   43 STREET",10036,"American","503, WEST   43 STREET, New York, NY",-73.9953302,40.7607254
"233",5033,"AMY'S RESTAURANT","586","W 207TH ST",10034,"Chinese/Cuban","586, W 207TH ST, New York, NY",-73.9210771,40.8669062
"234",5034,"PJ MORANS","3","EAST   48 STREET",10017,"Irish","3, EAST   48 STREET, New York, NY",-73.9774703,40.7572643
"235",5035,"RISOTTERIA MELOTTI","309","EAST 5 STREET",10003,"Italian","309, EAST 5 STREET, New York, NY",-73.9882599,40.7267948
"236",5036,"SIENA CAFE","1580","3RD AVE",10128,"Italian","1580, 3RD AVE, New York, NY",-73.9529963,40.7807159
"237",5037,"EPISTROPHY CAFE","200","MOTT STREET",10012,"Italian","200, MOTT STREET, New York, NY",-73.995468,40.7212141
"238",5038,"SASHIMI EXPRESS","354","E 78TH ST",10075,"Japanese","354, E 78TH ST, New York, NY",-73.9538229,40.7716911
"239",5039,"LITTLE ATLAS CAFE","6","WEST    4 STREET",10012,"Caf̩/Coffee/Tea","6, WEST    4 STREET, New York, NY",-74.0022452,40.7329824
"240",5040,"STARBUCKS COFFEE #28171","375","PEARL ST",10038,"American","375, PEARL ST, New York, NY",-74.0014132,40.7109534
"241",5041,"VS BERRY","577","ISHAM ST",10034,"American","577, ISHAM ST, New York, NY",-73.9195743,40.868438
"242",5042,"BLUE RIBBON SUSHI IZAKAYA","187","ORCHARD STREET",10002,"Japanese","187, ORCHARD STREET, New York, NY",-73.988438,40.722135
"243",5043,"PAPATZUL","55","GRAND STREET",10013,"Mexican","55, GRAND STREET, New York, NY",-74.0036742,40.7221555
"244",5044,"LATIN BITES","419","E 70TH ST",10021,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","419, E 70TH ST, New York, NY",-73.9556591,40.7661718
"245",5045,"PARK ITALIAN GOURMET","60","WEST   45 STREET",10036,"Italian","60, WEST   45 STREET, New York, NY",-73.9819584,40.7562132
"246",5046,"STELLA'S PIZZA","110","9 AVENUE",10011,"Pizza","110, 9 AVENUE, New York, NY",NA,NA
"247",5047,"PIERRE LOTI MIDTOWN","30012","EAST   52 STREET",10022,"Mediterranean","30012, EAST   52 STREET, New York, NY",-73.9698388,40.7570792
"248",5048,"CHEZ NAPOLEAN","365","WEST   50 STREET",10019,"French","365, WEST   50 STREET, New York, NY",-73.9883256,40.7634489
"249",5049,"INSOMNIA COOKIES","482","3 AVENUE",10016,"Bakery","482, 3 AVENUE, New York, NY",NA,NA
"250",5050,"MCDONALD'S","404","EAST   14 STREET",10009,"Hamburgers","404, EAST   14 STREET, New York, NY",-73.9823654,40.7309045
"251",5051,"LEFTFIELD","87","LUDLOW STREET",10002,"American","87, LUDLOW STREET, New York, NY",-73.9895454,40.7183658
"252",5052,"STAGE DOOR DELI","26","VESEY STREET",10007,"Delicatessen","26, VESEY STREET, New York, NY",-74.0096996,40.7121084
"253",5053,"PIZZA STOP","531","LENOX AVENUE",10037,"Pizza/Italian","531, LENOX AVENUE, New York, NY",-73.9403924,40.8153471
"254",5054,"RAI RAI KEN","218","EAST   10 STREET",10003,"Japanese","218, EAST   10 STREET, New York, NY",-73.9858001,40.7292442
"255",5055,"OLMA LOUNGE & BAR","420","AMSTERDAM AVE",10024,"Tapas","420, AMSTERDAM AVE, New York, NY",-73.9780299,40.7840653
"256",5056,"P & S DELI GROCERY","730","COLUMBUS AVENUE",10025,"American","730, COLUMBUS AVENUE, New York, NY",-73.9679887,40.7927409
"257",5057,"GLASER'S BAKERY","1670","1 AVENUE",10128,"Bakery","1670, 1 AVENUE, New York, NY",-73.9484961,40.7776069
"258",5058,"FAMOUS FAMIGLIA PIZZERIA","1398","MADISON AVENUE",10029,"Pizza","1398, MADISON AVENUE, New York, NY",-73.9538866,40.7878725
"259",5059,"BANGIA","11","E 32ND ST",10016,"Korean","11, E 32ND ST, New York, NY",NA,NA
"260",5060,"LILY'S BAR @ ROGER SMITH HOTEL","501","LEXINGTON AVENUE",10017,"American","501, LEXINGTON AVENUE, New York, NY",-73.9733909,40.7547086
"261",5061,"HER NAME IS HAN","17","E 31ST ST",10016,"Korean","17, E 31ST ST, New York, NY",-73.9847678,40.746205
"262",5062,"UNDER THE BRIDGE","1079","1ST AVE",10022,"Greek","1079, 1ST AVE, New York, NY",-73.9623098,40.75964
"263",5063,"PROVOCATEUR NIGHT CLUB","18","9 AVENUE",10014,"American","18, 9 AVENUE, New York, NY",-74.0058365,40.7397421
"264",5064,"SANT AMBROEUS","265","LAFAYETTE STREET",10012,"Italian","265, LAFAYETTE STREET, New York, NY",-73.9964476,40.7233607
"265",5065,"DO HWA","55","CARMINE STREET",10014,"Korean","55, CARMINE STREET, New York, NY",-74.0042366,40.7299486
"266",5066,"MEXIKOSHER NYC","100","W 83RD ST",10024,"Jewish/Kosher","100, W 83RD ST, New York, NY",-73.9739578,40.7844866
"267",5067,"CAFE AMRITA","301","WEST  110 STREET",10026,"American","301, WEST  110 STREET, New York, NY",-73.9585297,40.8010368
"268",5068,"O'REILLY'S OFF FIFTH","21","WEST   35 STREET",10001,"American","21, WEST   35 STREET, New York, NY",-73.985092,40.7498557
"269",5069,"LOTUS BLUE DONGTIAN KITCHEN BAR","15","UNION SQ W",10003,"Chinese","15, UNION SQ W, New York, NY",-73.9917033,40.7358934
"270",5070,"A-1 PIZZA SHOP","505","GRAND STREET",10002,"Pizza","505, GRAND STREET, New York, NY",NA,NA
"271",5071,"DUNKIN' DONUTS","139","CENTRE STREET",10013,"Caf̩/Coffee/Tea","139, CENTRE STREET, New York, NY",NA,NA
"272",5072,"HI FI","169","AVENUE A",10009,"American","169, AVENUE A, New York, NY",-73.9821995,40.7283286
"273",5073,"RADIO STAR","3","WEST 35 STREET",10001,"American","3, WEST 35 STREET, New York, NY",-73.9845656,40.7495136
"274",5074,"NEW KIM TONG","1722","AMSTERDAM AVE",10031,"Chinese","1722, AMSTERDAM AVE, New York, NY",-73.9477154,40.825578
"275",5075,"MI GARBA","129","4TH AVE",10003,"Italian","129, 4TH AVE, New York, NY",-73.9897488,40.7332663
"276",5076,"ELMO","156","7 AVENUE",10011,"American","156, 7 AVENUE, New York, NY",-73.9975569,40.7419933
"277",5077,"THE MUSKET ROOM","265","ELIZABETH ST",10012,"American","265, ELIZABETH ST, New York, NY",-73.9938152,40.7239145
"278",5078,"MOKJA","1663","1ST AVE",10028,"Korean","1663, 1ST AVE, New York, NY",-73.9492768,40.777448
"279",5079,"PICK & EAT","4179","BROADWAY",10033,"American","4179, BROADWAY, New York, NY",-73.9383241,40.847506
"280",5080,"PEPOLINO","281","WEST BROADWAY",10013,"Italian","281, WEST BROADWAY, New York, NY",NA,NA
"281",5081,"CHIPOTLE MEXICAN GRILL","404","BROADWAY",10013,"Mexican","404, BROADWAY, New York, NY",-74.0021248,40.7187595
"282",5082,"AJISEN RAMEN","14","MOTT STREET",10013,"Japanese","14, MOTT STREET, New York, NY",-73.9985052,40.7141563
"283",5083,"BARNEY BROWN","822","AVENUE OF THE AMERICAS",10001,"American","822, AVENUE OF THE AMERICAS, New York, NY",-73.990062,40.7461897
"284",5084,"HUDSON THEATRE","139","W 44TH ST",10036,"American","139, W 44TH ST, New York, NY",-73.9846099,40.756908
"285",5085,"ARTICHOKE BASILLE'S PIZZA & BAR","457","WEST   17 STREET",10011,"Pizza/Italian","457, WEST   17 STREET, New York, NY",-74.006532,40.7440571
"286",5086,"JOE'S GINGER RESTAURANT","25","PELL STREET",10013,"Chinese","25, PELL STREET, New York, NY",-73.9983648,40.7147547
"287",5087,"AGUA ROJA BAR & LOUNGE","212","NAGLE AVENUE",10034,"Spanish","212, NAGLE AVENUE, New York, NY",-73.9230101,40.8624228
"288",5088,"MILK N' HONEY","22","W 45TH ST",10036,"Jewish/Kosher","22, W 45TH ST, New York, NY",-73.9807393,40.7557625
"289",5089,"JOE-THE ART OF COFFEE","9","EAST   13 STREET",10003,"Caf̩/Coffee/Tea","9, EAST   13 STREET, New York, NY",-73.993302,40.7351161
"290",5090,"PREMIER CAFE","856","7 AVENUE",10019,"American","856, 7 AVENUE, New York, NY",-73.9813535,40.7642532
"291",5091,"BLUE BOTTLE COFFEE","54","W 40TH ST",10018,"Caf̩/Coffee/Tea","54, W 40TH ST, New York, NY",-73.9842196,40.7529739
"292",5092,"VESUVIO BAKERY","160","PRINCE STREET",10012,"Bakery","160, PRINCE STREET, New York, NY",-74.0015739,40.7259028
"293",5093,"PEARLS","794","AMSTERDAM AVE",10025,"Chinese","794, AMSTERDAM AVE, New York, NY",-73.9692179,40.7960551
"294",5094,"FRESHARK JUICE BAR & GRILL","1026","2ND AVE",10022,"Sandwiches/Salads/Mixed Buffet","1026, 2ND AVE, New York, NY",-73.9663128,40.7574158
"295",5095,"GOTHAM PIZZA","1667","1 AVENUE",10028,"Pizza","1667, 1 AVENUE, New York, NY",-73.949139,40.7775441
"296",5096,"ABBEY TAVERN","354","3 AVENUE",10010,"American","354, 3 AVENUE, New York, NY",-73.9820093,40.7407064
"297",5097,"QUAN SUSHI & GRILL","375","BROOME ST",10013,"Japanese","375, BROOME ST, New York, NY",-73.9963862,40.7200699
"298",5098,"SERENATA","111","W 17TH ST",10011,"Mexican","111, W 17TH ST, New York, NY",-73.995973,40.7397419
"299",5099,"DIM SUM VIP","68","MOTT ST",10013,"Chinese","68, MOTT ST, New York, NY",-73.9979012,40.7161524
"300",5100,"SAKANAYA","304","E 49TH ST",10017,"Japanese","304, E 49TH ST, New York, NY",-73.9686897,40.7539642
"301",5101,"MCDONALD'S","541","6TH AVE",10011,"Hamburgers","541, 6TH AVE, New York, NY",NA,NA
"302",5102,"AKI SUSHI","1531","YORK AVE",10028,"Japanese","1531, YORK AVE, New York, NY",-73.9497983,40.7726799
"303",5103,"PYRAMID","101","AVENUE A",10009,"American","101, AVENUE A, New York, NY",-73.9839225,40.7258024
"304",5104,"UMAMI BURGER","356","WEST   58 STREET",10019,"American","356, WEST   58 STREET, New York, NY",NA,NA
"305",5105,"SAMMY'S NOODLE SHOP & GRILL","453461","6 AVENUE",10011,"Chinese","453461, 6 AVENUE, New York, NY",-73.998753,40.735162
"306",5106,"BROWNIE'S CAFE AT COLUMBIA","1172","AMSTERDAM AVENUE",10027,"Sandwiches/Salads/Mixed Buffet","1172, AMSTERDAM AVENUE, New York, NY",-73.9608954,40.8083935
"307",5107,"GINGER & LEMONGRASS LES","153","RIVINGTON ST",10002,"Vietnamese/Cambodian/Malaysia","153, RIVINGTON ST, New York, NY",-73.9856774,40.7191204
"308",5108,"DECCAN SPICE","120","LEXINGTON AVE",10016,"Indian","120, LEXINGTON AVE, New York, NY",-73.9825668,40.7428195
"309",5109,"KO-SUSHI JAPANESE RESTAURANT","1619","YORK AVENUE",10028,"Japanese","1619, YORK AVENUE, New York, NY",-73.9478073,40.7755416
"310",5110,"AUGUSTINE","5","BEEKMAN ST",10038,"American","5, BEEKMAN ST, New York, NY",-74.0068856,40.7111978
"311",5111,"OLYMPIA DELI & JUICE","761","AVENUE OF THE AMERICAS",10010,"American","761, AVENUE OF THE AMERICAS, New York, NY",-73.991946,40.744524
"312",5112,"FAMOUS FAMIGLIA PIZZERIA","2859","BROADWAY",10025,"Pizza","2859, BROADWAY, New York, NY",NA,NA
"313",5113,"DEL FRISCO'S GRILLE","200","VESEY ST",10281,"American","200, VESEY ST, New York, NY",-74.0148072,40.7136518
"314",5114,"THE ALLIE WAY SPORTS BAR & GRILL","413","EAST   70 STREET",10021,"American","413, EAST   70 STREET, New York, NY",-73.9558441,40.766137
"315",5115,"FRIEDMANS 47TH","288","W 47TH ST",10036,"Other","288, W 47TH ST, New York, NY",-73.9873932,40.7603838
"316",5116,"AJISAI JAPANESE RESTAURANT","615","9 AVENUE",10036,"Japanese","615, 9 AVENUE, New York, NY",-73.9921165,40.7595362
"317",5117,"HOUSEMAN RESTAURANT","508","GREENWICH ST",10013,"American","508, GREENWICH ST, New York, NY",-74.0093323,40.7257281
"318",5118,"BLUEMAIZ","606","8TH AVE",10018,"American","606, 8TH AVE, New York, NY",NA,NA
"319",5119,"POTBELLY SANDWICH SHOP","22","EAST   17 STREET",10003,"Sandwiches/Salads/Mixed Buffet","22, EAST   17 STREET, New York, NY",-73.9911983,40.7371729
"320",5120,"EMPIRE KITCHEN","563A","W 207TH ST",10034,"Chinese","563A, W 207TH ST, New York, NY",NA,NA
"321",5121,"ROSSINI'S","108","EAST   38 STREET",10016,"Italian","108, EAST   38 STREET, New York, NY",-73.9788937,40.7491301
"322",5122,"BAMBOO SUSHI","1280","1ST AVENUE",10065,"Japanese","1280, 1ST AVENUE, New York, NY",-73.9573007,40.7656438
"323",5123,"KAME RAMEN","435","PARK AVENUE SOUTH",10016,"Japanese","435, PARK AVENUE SOUTH, New York, NY",-73.9830833,40.7442342
"324",5124,"THE GASTRO BAR","345","W 35TH ST",10001,"Tapas","345, W 35TH ST, New York, NY",-73.994541,40.75377
"325",5125,"LANTERN THAI","311","2 AVENUE",10003,"Thai","311, 2 AVENUE, New York, NY",NA,NA
"326",5126,"TIPSY SCOOP","217","E 26TH ST",10010,"Ice Cream, Gelato, Yogurt, Ices","217, E 26TH ST, New York, NY",-73.9808195,40.7404561
"327",5127,"ICHIBA RAMEN","125","UNIVERSITY PL",10003,"Japanese","125, UNIVERSITY PL, New York, NY",-73.9919204,40.7347597
"328",5128,"BREAK ROOM","83","BAXTER ST",10013,"American","83, BAXTER ST, New York, NY",-73.999588,40.716616
"329",5129,"PAPPARDELLA","316","COLUMBUS AVENUE",10023,"Italian","316, COLUMBUS AVENUE, New York, NY",-73.9778048,40.7793602
"330",5130,"OSCAR WILDE'S","45","W 27TH ST",10001,"American","45, W 27TH ST, New York, NY",-73.9900275,40.7451715
"331",5131,"BOBAMOSA","1300","MADISON AVE",10128,"Caf̩/Coffee/Tea","1300, MADISON AVE, New York, NY",NA,NA
"332",5132,"ASHTON'S ALLEY","825","3 AVENUE",10022,"American","825, 3 AVENUE, New York, NY",-73.9702102,40.7558761
"333",5133,"MINUS5 ICE BAR","1335","AVENUE OF AMERICAS",10019,"Bottled beverages, including water, sodas, juices, etc.","1335, AVENUE OF AMERICAS, New York, NY",-73.9795991,40.762446
"334",5134,"HUNTER COLLEGE","425","EAST   25 STREET",10010,"Caf̩/Coffee/Tea","425, EAST   25 STREET, New York, NY",-73.9765708,40.7379675
"335",5135,"HENRY'S","2745","BROADWAY",10025,"American","2745, BROADWAY, New York, NY",-73.9684479,40.8009817
"336",5136,"IL BAMBINO","48","W 8TH ST",10011,"American","48, W 8TH ST, New York, NY",-73.9987667,40.733005
"337",5137,"ZOMA","2084","FREDRICK DOUGLAS BOULEVARD",10026,"Ethiopian","2084, FREDRICK DOUGLAS BOULEVARD, New York, NY",-73.9565781,40.8022824
"338",5138,"TINA'S RESTAURANT","23","WEST 56 STREET",10019,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","23, WEST 56 STREET, New York, NY",-73.9757256,40.7630365
"339",5139,"JUICE PRESS @ EQUINOX","54","MURRAY ST",10007,"Juice, Smoothies, Fruit Salads","54, MURRAY ST, New York, NY",-74.0100543,40.7141901
"340",5140,"THE DOG HOUSE","160","W 25TH ST",10001,"American","160, W 25TH ST, New York, NY",-73.9942351,40.7449165
"341",5141,"FUSCO","43","E 20TH ST",10003,"Other","43, E 20TH ST, New York, NY",-73.988428,40.73885
"342",5142,"SARABETH'S","339","GREENWICH STREET",10013,"American","339, GREENWICH STREET, New York, NY",-74.0102534,40.7183216
"343",5143,"LE BOTANISTE","833","LEXINGTON AVE",10065,"Vegetarian","833, LEXINGTON AVE, New York, NY",-73.9658515,40.7649411
"344",5144,"WENDY'S","650","BROADWAY",10012,"American","650, BROADWAY, New York, NY",NA,NA
"345",5145,"MELBA'S","300","WEST  114 STREET",10026,"American","300, WEST  114 STREET, New York, NY",-73.956666,40.8031371
"346",5146,"CARIDAD RESTAURANT","554","WEST  181 STREET",10033,"Spanish","554, WEST  181 STREET, New York, NY",-73.932974,40.8487565
"347",5147,"MACHIAVELLI","519","COLUMBUS AVENUE",10024,"Italian","519, COLUMBUS AVENUE, New York, NY",-73.9723873,40.7858585
"348",5148,"JUICEGO","333","E 9TH ST",10003,"Juice, Smoothies, Fruit Salads","333, E 9TH ST, New York, NY",-73.9856429,40.7287401
"349",5149,"VIA TRENTA PIZZOTECA","536","W 30TH ST",10001,"Italian","536, W 30TH ST, New York, NY",-74.0030226,40.7527022
"350",5150,"AMSTERDAM GOURMET","403 A","AMSTERDAM AVENUE",10024,"Delicatessen","403 A, AMSTERDAM AVENUE, New York, NY",-73.9779202,40.7832245
"351",5151,"VINUS AND MARC","1825","2ND AVE",10128,"American","1825, 2ND AVE, New York, NY",NA,NA
"352",5152,"TO TWO BOONSIK","97","CANAL ST",10002,"Korean","97, CANAL ST, New York, NY",NA,NA
"353",5153,"YUE LAI BAKERY","137","EAST BROADWAY",10002,"Chinese","137, EAST BROADWAY, New York, NY",NA,NA
"354",5154,"THE DOUGHNUT PROJECT","10","MORTON ST",10014,"Donuts","10, MORTON ST, New York, NY",-74.003548,40.7311638
"355",5155,"LURE FISHBAR","142","MERCER STREET",10012,"Seafood","142, MERCER STREET, New York, NY",-73.9983278,40.724703
"356",5156,"DUNKIN' DONUTS, BASKIN ROBBINS, SUBWAY","302","5 AVENUE",10001,"Donuts","302, 5 AVENUE, New York, NY",-73.9862328,40.7468189
"357",5157,"GUY'S AMERICAN KITCHEN & BAR","220","WEST   44 STREET",10036,"American","220, WEST   44 STREET, New York, NY",-73.9872783,40.7576463
"358",5158,"SAUCE & BARREL","13-21","RECTOR ST",10006,"Other","13-21, RECTOR ST, New York, NY",NA,NA
"359",5159,"MEME MEDITERRANEAN","581","HUDSON STREET",10014,"Mediterranean","581, HUDSON STREET, New York, NY",-74.006155,40.736362
"360",5160,"O'DONOGHUE'S","156","WEST   44 STREET",10036,"American","156, WEST   44 STREET, New York, NY",-73.9853674,40.7568033
"361",5161,"CIBO E VINO","2418","BROADWAY",10024,"Italian","2418, BROADWAY, New York, NY",NA,NA
"362",5162,"THE MAZE","32","W 32ND ST",10001,"Korean","32, W 32ND ST, New York, NY",-73.9872499,40.7476145
"363",5163,"TASTY GREENS","644","LEXINGTON AVE",10022,"American","644, LEXINGTON AVE, New York, NY",-73.9705127,40.7593824
"364",5164,"DUNKIN' DONUTS","4353","BROADWAY",10033,"Donuts","4353, BROADWAY, New York, NY",-73.9343528,40.8535989
"365",5165,"PINKS","242","E 10TH ST",10003,"American","242, E 10TH ST, New York, NY",-73.9847935,40.7287547
"366",5166,"CHOP'T","120","WEST   56 STREET",10019,"Salads","120, WEST   56 STREET, New York, NY",NA,NA
"367",5167,"JO JO","160","EAST   64 STREET",10065,"French","160, EAST   64 STREET, New York, NY",-73.9657044,40.7650564
"368",5168,"THE YORK SOCIAL","1529","YORK AVE",10028,"American","1529, YORK AVE, New York, NY",-73.9497819,40.7726979
"369",5169,"THAIS NEW YORK","1718","2ND AVE",10128,"Thai","1718, 2ND AVE, New York, NY",-73.9499656,40.7798604
